id,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count
7007,661 mil próteses infláveis,30789831,RT @VitorArajoFilg1: A decisão da Justiça garantindo os salários do entregador do Ifood que tomou o tiro é excelente e merece grande divulg…,2022-04-12 19:57:24+00:00,67,0,0,0
7008,mas não tem como deixar colorido,1319155490,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:57:01+00:00,529,0,0,0
7009,Brocalover ᶜʳᶠ ⚫️🔴,1073358716886532097,"@JCFerranti Faz tempo que evito iFood. Peço direto ao estabelecimento. Isso reduz pouco o risco, mas é melhor do que nada.",2022-04-12 19:56:19+00:00,0,0,1,0
7010,falcão de óculos,1506626637235957769,"30 sushi hot, paguei 8 reais no Ifood... e ainda achei caro pq tá muito sem graça, sem gosto... nenhum supera o sabor do Oriental 🥺",2022-04-12 19:56:16+00:00,0,0,0,0
7011,Bruno Campos,983002504395882496,"hj tá com uma odd 1.36 pra eu pedir um ifood, vou entrar com 100zin nessa",2022-04-12 19:56:14+00:00,0,0,0,0
7012,renata,143981483,"Mano, q fofo, cara, um casal entregando comida pelo ifood, na motinha, um entrega, outro confirma o código 🥺",2022-04-12 19:55:56+00:00,0,0,0,0
7013,ally,1083163457330073601,como pedir comida em piratininga se não tem ifood?????///?/,2022-04-12 19:55:28+00:00,0,0,5,0
7014,Duda A Rainha dos Memes ✨,1246276718903656449,@iFood e na minha cidade que tem uma loja que vende VAPE que é proibido? KKKKKKK ifood ta nem ai mesmo,2022-04-12 19:55:23+00:00,0,0,0,0
7015,ricardo,59646403,pq não tem como comprar a cebola do outback pelo ifood???,2022-04-12 19:54:43+00:00,0,2,1,0
7016,Robin td2 ᶜᴿᶠ ⚫🔴🇧🇷,3084995704,Certeza q o mc viu isso pq teve promoção no ifood e eu comprei,2022-04-12 19:53:34+00:00,0,1,1,0
7017,Fogo Nos Racist4s 🔥,773192168018178048,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:53:28+00:00,529,0,0,0
7018,Gabriel Leite',83155483,"Saudade de JF que dava pra comer qualquer coisa toda hr pelo Ifood, RP só tem 300 opção de açai durante o dia e mais nada",2022-04-12 19:52:45+00:00,0,0,3,0
7019,amanda manga,338083897,"Algo tão simples de resolver, o @iFood demora uma vida pra resolver. E eu to sem comer, com lanche parado, esperando a boa vontade dos lindos de resolver meu problema. Que odioooo",2022-04-12 19:52:36+00:00,0,0,0,0
7020,nari,51284120,"Olha só essa promo do iFood! São R$ 1.500 por mês por um ano pra pedir no app. Bora concorrer?

https://t.co/YkjEmVpfU1",2022-04-12 19:51:44+00:00,0,0,0,0
7021,jana,1488297271,eu to uns 30 minutos rindo dessa avaliação que vi no ifood https://t.co/Ge0cSosR1S,2022-04-12 19:51:31+00:00,0,0,3,0
7022,Solange Franco🚩 “Sol”☀️,2651610316,@antigavenus @spacejao @iFood já conseguiu contatar o restaurante amiga?,2022-04-12 19:51:06+00:00,0,0,0,0
7023,marcella,1407017664229281795,"RT @Sukitabr: Já faz alguns dias, mas não consigo parar de pensar que o iFood pagou pra falar mal do próprio trabalhador",2022-04-12 19:50:58+00:00,1365,0,0,0
7024,Emx1972,831912743515123713,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:50:56+00:00,529,0,0,0
7025,Carlos Eduardo,821113569928445953,acho que vou pedir um ifood também,2022-04-12 19:50:52+00:00,0,0,0,0
7026,bibi,1122383857,Acabo de descobrir que tem camisinha no ifood,2022-04-12 19:50:38+00:00,0,0,1,0
7027,Armando Martins,991385508633858050,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:50:23+00:00,27,0,0,0
7028,a Sarah de Schrödinger,1103340847553236992,"RT @agomescarol: Um entregador do iFood furtou o celular da minha irmã que caiu no chão. Foi hoje, 12:06 em frente ao condomínio Brasília s…",2022-04-12 19:49:15+00:00,15,0,0,0
7029,ᵇⁱ ᵈᵃ ᵃᵐᵉʳⁱᶜᵃ ᵉ ᵒᶜᵗᵃ ᵇʳᵃˢⁱˡᵉⁱʳᵒ 🏴,1233180449624797184,"Uma porção de porquinho frito no quiosque do Scoobydoo na Praia do Tenório em Ubatuba. 

Será que o Ifood entrega no Rio?",2022-04-12 19:49:10+00:00,0,0,2,0
7030,Prill Carneiro,196165215,@iFood Desde 10:03 da manhã saindo e entrando em fila pra ser atendida sem ajuda real nenhuma. Como que sigo assim hein @iFood ??,2022-04-12 19:48:52+00:00,0,0,0,0
7031,loba solitária,415016302,@Joao_fernandezs Tem mais é que pagar taxas pro ifood então eles kkkk ao invés de descontar o valor das taxas para ir se livrando da dependência do ifood e posteriormente aumentar os preços,2022-04-12 19:48:47+00:00,0,0,1,0
7032,Fabiola Fontenele,2821301607,"A plataforma do @iFood é engraçada demais. No Portal do Gestor, o chat não conclui minha solicitação, dentro do Portal modifica minhas configurações existentes e não e permite modificar. Muito legal isso né?",2022-04-12 19:47:37+00:00,0,1,0,0
7033,Felipe Mendes,185730777,"@iFood sempre me decepcionando colocando que o restaurante aceita meu VR e quando vou finalizar ele diz não aceitar .

E o pior é que nem tem como reclamar no chat",2022-04-12 19:47:31+00:00,0,0,1,0
7034,john petiscos 🥓🥩🍟🍔🍗🥨,996407756180647936,RT @rolodebolo: “EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço?” everyday i wake up brazilian,2022-04-12 19:46:47+00:00,21,0,0,0
7035,Apenas um,1455626241629999117,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:46:28+00:00,529,0,0,0
7036,mavambo é melhor que rivotril,1169815605643399168,"Olha só essa promo do iFood! São R$ 1.500 por mês por um ano pra pedir no app. Bora concorrer?

https://t.co/sYzCNtiD9V",2022-04-12 19:45:49+00:00,0,0,0,0
7037,WTFGASHA,1511093399276986372,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 19:45:35+00:00,170,0,0,0
7038,coração vagabundo 🧜🏾‍♀️,1249954396512935938,Eu e o Ifood https://t.co/cSeOlhlOPX,2022-04-12 19:43:35+00:00,0,0,0,0
7039,isar,2724726190,"RT @STUDENTXXL22: Bom dia...

Ainda sobre o entregador do Ifood
Vídeo completo de 15 minutos no ⬇️

https://t.co/vfpT5Tjj0w

Solta o RT, ga…",2022-04-12 19:43:14+00:00,25,0,0,0
7040,Mimi,2747062042,"Olha só essa promo do iFood! São R$ 1.500 por mês por um ano pra pedir no app. Bora concorrer?

https://t.co/lJUWjf6aQe",2022-04-12 19:42:40+00:00,0,0,0,0
7041,Lidya,1261319876142129154,"RT @cleidianeqc: Infelizmente não consigo normalizar os crushes que me chamam pra date direto em casa sem nem rolar um barzinho antes, uma…",2022-04-12 19:42:34+00:00,4,0,0,0
7042,Marcus Craveiro,89189725,chorei c a atendente do ifood agora até ela sabe q tô c abstinência de estabilizador de humor,2022-04-12 19:41:25+00:00,0,0,0,0
7043,ؘ,437617736,não fui e comprei um ngc no ifood msm 🥴 https://t.co/ZUUYtEJJwM,2022-04-12 19:41:20+00:00,0,0,0,0
7044,Corpo Elétrico 🎲🧜🏿‍♀️,30579573,RT @rolodebolo: “EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço?” everyday i wake up brazilian,2022-04-12 19:40:50+00:00,21,0,0,0
7045,Marcelo Soares,15483838,"RT @sergioleo: Vale verificar o quanto subiu o volume de financiamentos para compra de motos.
É o país do emprego precarizado, com a turma…",2022-04-12 19:40:23+00:00,7,0,0,0
7046,camila,72921728,o bom de nao ter um celular com memoria eh q nao da pra baixar apps p gastar dinheiro como ifood o uber ent automaticamente vou economizar,2022-04-12 19:40:00+00:00,0,0,0,0
7047,Clucia,109882054,"Infelizmente não consigo normalizar os crushes que me chamam pra date direto em casa sem nem rolar um barzinho antes, uma conversa, um aperitivo. 
Não sou IFood de bcta",2022-04-12 19:39:26+00:00,4,2,19,0
7048,André Augusto da Fonseca 🇧🇷,225201427,"RT @sergioleo: Vale verificar o quanto subiu o volume de financiamentos para compra de motos.
É o país do emprego precarizado, com a turma…",2022-04-12 19:39:15+00:00,7,0,0,0
7049,Martha Carneiro,872480941624655872,RT @rolodebolo: “EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço?” everyday i wake up brazilian,2022-04-12 19:38:48+00:00,21,0,0,0
7050,EcoHorrendo 🏃🏽🏃🏾🌴🌳LULA JA,1479494909023461382,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:38:17+00:00,529,0,0,0
7051,Rapnonono,1237885014404104192,"RT @sergioleo: Vale verificar o quanto subiu o volume de financiamentos para compra de motos.
É o país do emprego precarizado, com a turma…",2022-04-12 19:37:33+00:00,7,0,0,0
7052,versions of mat,1375164926797475841,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:37:29+00:00,529,0,0,0
7053,Andre Camargo,41380613,eu tô a isso aqui 🤏 de começar a chorar e desabafar c a atendente do ifood,2022-04-12 19:37:06+00:00,0,0,2,0
7054,Clarisse,28196258,"MORTO PELO IFOOD, GALO MOSTRA QUE É FÊNIX https://t.co/ZYscuDsGU6 pessoal vejam essa entrevista tem umas visões e direcionamentos muito legais",2022-04-12 19:36:41+00:00,0,0,0,0
7055,Asçougueiro,1475890088802504709,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:36:00+00:00,27,0,0,0
7056,Val #VacinaParaTodos💥,242098652,Eu vou morrer mais o ifood não vai entregar a minha comida,2022-04-12 19:35:24+00:00,0,0,0,0
7057,() → wtf is going on,1022623915980611586,"@Skept_Indian É, pelo visto vamos ter que voltar a ter imãs de geladeira para ligar nos restaurantes, Ifood com dias contados...",2022-04-12 19:35:08+00:00,0,1,0,0
7058,semper,543601337,"Hj mereço um ifood bem caro e gostoso como recompensa (ou reparação, chamem como quiser) por estar viva",2022-04-12 19:34:36+00:00,0,0,0,0
7059,̶D̶E̶J̶O̶T̶A̶ ,2866236638,@IncelsoPorti Se ta com bala pra uma casa dessas vc nem deveria pensar em Ifood,2022-04-12 19:34:25+00:00,0,0,0,0
7060,Tainara 💫,783013950900281344,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:34:13+00:00,529,0,0,0
7061,𝔠𝔞𝔫𝔰𝔞𝔡𝔬™,139599330,"RT @filipe4ts: Acabei de ler aqui:
-“Depois que descobri que o iFood fica com 27% do valor do pedido peguei ranço deles”

Nunca se esqueçam…",2022-04-12 19:34:02+00:00,293,0,0,0
7062,Maurício Costa,46541480,"iFood: toma, 10 cupons de 10 reais por 19 pila
Após usar o primeiro cupom: app instável, restaurantes n aparecendo. Coincidência? Duvido.
Reinstalei e voltou tudo ao normal.",2022-04-12 19:33:57+00:00,0,0,0,0
7063,𓃠 Olhos de Salamandra,1167212228963160064,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 19:33:36+00:00,170,0,0,0
7064,Exaustinha,2194895848,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 19:33:22+00:00,170,0,0,0
7065,Batko,1499072832260743169,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:33:21+00:00,27,0,0,0
7066,Nicolau,84157104,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:32:42+00:00,27,0,0,0
7067,Ativo modesto,1194606550935121920,"Qria não gastar tanto com ifood, todo dia eu peço algo, virou uma mania mto ruim da minha vida desde o começo da pandemia e não consigo mais parar, mesmo com pouco dinheiro fico pedindo coisa 😢",2022-04-12 19:32:37+00:00,0,2,2,0
7068,interior ES,951057596026368001,Eu voh pedi um doce no IFood SIM,2022-04-12 19:32:23+00:00,0,0,1,0
7069,amonda,1032284174617653248,"@iFood Vcs mataram o galo? O que isso significa?

https://t.co/bTufWtdKfF",2022-04-12 19:31:51+00:00,0,0,0,0
7070,Agimar Santos🇧🇷🚩,135614405,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:31:48+00:00,27,0,0,0
7071,Ben Mendes da Ronda do Comunismo,179560824,"RT @STUDENTXXL22: Vocês não tem noção de que mamada gostosa foi essa ...

E aquilo né, se tem foto , tem vídeo ...
Se bater 50 RT eu solto…",2022-04-12 19:31:39+00:00,11,0,0,0
7072,Henrique,4042083075,"@iFood O QUE SIGNIFICA MATAR O GALO?

https://t.co/bTufWtdKfF",2022-04-12 19:31:39+00:00,0,0,0,0
7073,lo ✨,1280269894735605760,RT @hputadehetero: E o casado entregador do iFood veio. Que macho delicioso. Me comeu gostoso! Devo postar amanhã provavelmente kkk correri…,2022-04-12 19:31:24+00:00,46,0,0,0
7074,GF_Rafael,1398257525431144452,@iFood https://t.co/1WlQ4jY4m1 vcs exploram os trabalhadores!!,2022-04-12 19:31:16+00:00,0,0,3,0
7075,Galo,3335748125,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:31:15+00:00,27,0,0,0
7076,baralho catrupiado,1392924028629835787,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:31:13+00:00,529,0,0,0
7077,m,878116946247593986,RT @rolodebolo: “EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço?” everyday i wake up brazilian,2022-04-12 19:30:40+00:00,21,0,0,0
7078,Camilinha,1080589378139901952,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:30:29+00:00,529,0,0,0
7079,passista do samba abstrato,1015434136797044736,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:30:03+00:00,27,0,0,0
7080,passista do samba abstrato,1015434136797044736,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:28:34+00:00,529,0,0,0
7081,ॐ Camiis. ✨,591265609,"Pedi um lanche no @McDonalds_BR pelo @iFood e o motorista finalizou o pedido sem me entregar o lance. 
Me bate mas não some com meu lanche ainda mais quanto faltava 2min pra chegar 😭",2022-04-12 19:28:31+00:00,1,2,0,0
7082,buceta preênsil,988953342696181765,“EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço?” everyday i wake up brazilian,2022-04-12 19:27:51+00:00,21,2,297,0
7083,Japinha 😝,748594070587641856,"Eu falo q quero emagrecer, só q me deu vontade de comer salgadinhos e eu corri pro Ifood pra pedir 😭🤡",2022-04-12 19:27:44+00:00,0,0,0,0
7084,ً,1415513331515994112,@morgadito1 criar conta nova no ifood e usar cupom,2022-04-12 19:27:29+00:00,0,0,8,0
7085,DunderMifflinThisIsPam,49636610,"RT @luanapsol: #iFoodNaCPI Realizamos diligências em “sedes” de OLs, empresas que prestam serviço terceirizado para o iFood, controlando ho…",2022-04-12 19:27:17+00:00,27,0,0,0
7086,ØYERΛ ✨,1133160775504289797,Virgil abloh ta vivo fazendo cardápio de ifood no interior da bahia https://t.co/zicq5Aczfp,2022-04-12 19:27:15+00:00,0,0,1,0
7087,jbrekkie,107538715,@designertrafico quando abro o ifood pra pedir um pacote de halls e uma garrafa de aguinha 😋,2022-04-12 19:26:59+00:00,0,1,0,0
7088,bião,1445439176472735745,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 19:26:56+00:00,170,0,0,0
7089,agar32,199448166,"RT @filipe4ts: Acabei de ler aqui:
-“Depois que descobri que o iFood fica com 27% do valor do pedido peguei ranço deles”

Nunca se esqueçam…",2022-04-12 19:26:45+00:00,293,0,0,0
7090,La Vita é Cella,178131911,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:26:20+00:00,529,0,0,0
7091,Antonio Luiz M. C. Costa,67778641,"RT @sergioleo: Vale verificar o quanto subiu o volume de financiamentos para compra de motos.
É o país do emprego precarizado, com a turma…",2022-04-12 19:25:54+00:00,7,0,0,0
7092,GG'',4860510255,"Lanche 1,99 frete 5,99… eu sou uma piada pra vc ifood (o mc é do outro lado da rua)",2022-04-12 19:25:36+00:00,0,1,0,0
7093,Andy Kaufman in the wrestling match,1503425935852384265,o atendimento do @ifood é um LIXO COMPLETO,2022-04-12 19:25:28+00:00,0,0,0,0
7094,Leonardo Micheloni,225553803,"Povo CANCELANDO a onça pq ela caçou uma capivara. 
Qr onça vegana? Pedindo ifood? Comendo grama",2022-04-12 19:25:12+00:00,0,0,0,0
7095,Sergio Leo,10246482,"Vale verificar o quanto subiu o volume de financiamentos para compra de motos.
É o país do emprego precarizado, com a turma do iFood e outros serviços de entrega puxando as estatísticas. https://t.co/l4hIhdQUhc",2022-04-12 19:25:06+00:00,7,3,21,0
7096,duda,1268818623474343937,"odeio qnd pedido do ifood atrasa. custa demais colocar o tempo correto? se demora 1h e não 30min, coloca 1h p/ entrega 🙃",2022-04-12 19:24:53+00:00,0,0,2,0
7097,Kelis,70128489,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:24:38+00:00,529,0,0,0
7098,Renata Dutra,15079270,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:24:11+00:00,529,0,0,0
7099,🎴 ≀ 𝘀𝗮𝗸𝗶 っ,850671970672939008,"@iFood nunca mais me deu cupom do ""number one chicken"" se eu soubesse que ia ser assim.. 💔",2022-04-12 19:23:56+00:00,0,0,0,0
7100,Vanderleav,372861727,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:23:41+00:00,529,0,0,0
7101,Ⓡⓞⓘⓝⓤⓙᶜʳᶠ,2889140033,@PaparazzoRN Tá Loko... Belga entregador do ifood......o Manchester tuninth tá vendendo pro ramo errado o cara é entregador pow....kkkkk,2022-04-12 19:23:28+00:00,0,1,1,0
7102,lare 🐰,1263399918,"meu chefe deu voucher do ifood pra equipe comprar um ovo de páscoa, tô emocionada",2022-04-12 19:23:15+00:00,0,0,1,0
7103,Rubens “Okami” Jr,1353029636272381953,"@elphael Eu conheço uma confeiteira de SBC muito boa chamada Marilia Cardoso, ela ta no Ifood com esse nome!",2022-04-12 19:22:09+00:00,0,1,1,0
7104,Ale,76510786,@JornalOGlobo Pagar iFood pra ela eles não querem.,2022-04-12 19:21:17+00:00,0,0,1,0
7105,um puto qualquer,1408643470412193797,RT @hputadehetero: E o casado entregador do iFood veio. Que macho delicioso. Me comeu gostoso! Devo postar amanhã provavelmente kkk correri…,2022-04-12 19:21:02+00:00,46,0,0,0
7106,Rodrigo Souza Gomes 🌹🌵,172217325,RT @VitorArajoFilg1: A decisão da Justiça garantindo os salários do entregador do Ifood que tomou o tiro é excelente e merece grande divulg…,2022-04-12 19:20:39+00:00,67,0,0,0
7107,Eduardo,1332867365370028032,RT @MetodoMoreira: O @mendlowicz disse que hj tem ifood,2022-04-12 19:20:19+00:00,2,0,0,0
7108,A Lana,188067740,"@iFood me responde aqui, vamo resolver um negócio",2022-04-12 19:20:01+00:00,0,0,0,0
7109,Fabiana Ernesto,1466519620496629763,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:19:10+00:00,529,0,0,0
7110,Karen,350267118,toda hr q chega notificação do ifood ja acho q ganhei a porra da promoção de 1 ano skskskksks,2022-04-12 19:17:53+00:00,0,0,0,0
7111,Geeovana Sampaio,1441884749300068352,"RT @Lorrancardosoo: LEIA COM ATENÇÃO!!!
O amigo foi preso injustamente, estava trabalhando de motoboy no ifood de mesquita, foi da pepé pra…",2022-04-12 19:17:28+00:00,170,0,0,0
7112,lucas,181319525,no ifood os ovos de páscoa tão bem mais baratos,2022-04-12 19:17:06+00:00,0,0,2,0
7113,Coelho bossa nova🔻,1325116440471613440,"os caras reclamam do ifood, aí voce vai ver o preço deles nos app próprios e é mais caro que no ifood",2022-04-12 19:16:49+00:00,0,2,2,0
7114,Deco,1373109196447698947,"Eu tenho que ter sempre um chocolatinho aqui em casa. Serve de controle pq eu sei que se eu não tiver nenhum doce aqui em casa e me der vontade de comer doce, eu vou gastar 25 conto num açaí de 400 ml no Ifood",2022-04-12 19:16:37+00:00,0,0,0,0
7115,Julyanna,715150966,"RT @fpcoliveira: Bom, o CONAR abriu processo para apurar as denúncias de que o iFood atuou com perfis falsos para desmobilizar greves. Entã…",2022-04-12 19:16:36+00:00,3,0,0,0
7116,Fogo Nos Racist4s 🔥,773192168018178048,"Alô @iFood  estou tentando resolver um pedido que veio errado e não obtive respostas, e estou sem poder comer o pedido, e ai, vamos resolver? Não vou pagar por algo que não pedi...",2022-04-12 19:16:30+00:00,0,0,0,0
7117,GABR13L,28262454,@CarolGaudencio falam que a da Avoca é boa (iFood),2022-04-12 19:16:28+00:00,0,0,1,0
7118,Eduardo Zika,1464998139505655810,"@JoseMat86776359 Vou nem falar que ele é o ifood, só faz a entrega 😂😂😂😂",2022-04-12 19:15:39+00:00,0,3,2,0
7119,Hélio Batista,197257429,"RT @filipe4ts: Acabei de ler aqui:
-“Depois que descobri que o iFood fica com 27% do valor do pedido peguei ranço deles”

Nunca se esqueçam…",2022-04-12 19:15:13+00:00,293,0,0,0
7120,#FORABRAZ#FORAJOGADORESMIMADOS,1328862479116595200,"RT @RockyFLA: PRA QUEM TEM PENA, DEFENDE E PASSA PANO PRA ESSE ANDREAS IFOOD PEREIRA, APROVEITA E CURTA ESSE MOMENTO 👇 https://t.co/mAAZbbX…",2022-04-12 19:14:52+00:00,29,0,0,0
7121,B B M P !,87066220,@jonasstelmann Opa... Belga entregador do ifood.. cara pega os 60m e contrata o VIDAL....ele no final da carreira vai render mais que esse Belga jovem kkkkkkkkkkk.caidor de bunda...,2022-04-12 19:14:41+00:00,0,0,0,0
7122,Fabio Sell 🎃✨,59244626,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:13:37+00:00,529,0,0,0
7123,Vinícius Martins,1228181658,Cadê o @iFood pra me ajudar ?,2022-04-12 19:12:56+00:00,0,0,1,0
7124,a que pena sereia,1249867254386372610,Queria pedir um big mac mas meu IFood fica nessa putaria de n conseguir pagar no pix 😞,2022-04-12 19:11:30+00:00,0,1,1,0
7125,crocs do kanye,1240661739156451329,@iFood me dá um cupom aí pra eu pedir um bolo de chocolate 😭,2022-04-12 19:10:53+00:00,0,0,0,0
7126,Marcos Melo /✠/✠/✠/✠/✠/,349614970,"quase comprei um dogão de rua pelo ifood que tava TRINTA E SEIS REAIS, mas tava com mt cara de ta gostoso",2022-04-12 19:10:17+00:00,0,0,0,0
7127,André,1504881631110303745,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:10:06+00:00,529,0,0,0
7128,Gabriella,921596548672352256,RT @hputadehetero: E o casado entregador do iFood veio. Que macho delicioso. Me comeu gostoso! Devo postar amanhã provavelmente kkk correri…,2022-04-12 19:09:31+00:00,46,0,0,0
7129,perminio,1072504000778518529,me obriguei a pedir um d'feira pelo ifood,2022-04-12 19:09:04+00:00,0,0,0,0
7130,RobertoJordaoSA,1272601342469722114,RT @VitorArajoFilg1: @CarlosJulianoB2 @agenciapublica @UOLNoticias @blogdosakamoto @TheInterceptBr @bbcbrasil Segue abaixo link para a peti…,2022-04-12 19:08:30+00:00,23,0,0,0
7131,Cristina LULA da Silva🚩,191729517,RT @VitorArajoFilg1: A decisão da Justiça garantindo os salários do entregador do Ifood que tomou o tiro é excelente e merece grande divulg…,2022-04-12 19:08:26+00:00,67,0,0,0
7132,Sammy,1377988961214271491,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:08:18+00:00,529,0,0,0
7133,el malva,1244789606698098689,"RT @kenmiIes: Acabaram de assaltar mais uma pessoa aqui na rua
Mesmo padrão e mesmo horário
Dois caras numa moto com mochila do @iFood
Quem…",2022-04-12 19:07:56+00:00,106,0,0,0
7134,Miller,164374760,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:07:52+00:00,529,0,0,0
7135,Qria q meu nome fosse só Isa,1425735072,@IncelsoPorti É uma Quest toda vez que o Ifood chega,2022-04-12 19:07:00+00:00,0,0,4,0
7136,Incelso Portiolli,1238081431575855105,@xlohmagnani “Governo lula as onças pediam iFood “ gritos e gargalhas kkkkkkkkk,2022-04-12 19:06:53+00:00,0,0,0,0
7137,Maria Joana Maria,1247249462617137154,"@bahbedle O Ifood mais caro da história.
O ""lanche"" saiu do Rio pro Mato Grosso.",2022-04-12 19:06:36+00:00,0,0,2,0
7138,êta nois,107409400,"@akessinha Kkkkkkk pede um crush no ifood, amg mas talvez demore 8 dias pra chegar 🗣️",2022-04-12 19:06:18+00:00,0,1,0,0
7139,Antonia - O Triplex é #Lula/2022,2980176958,"TANTO DE ESCADA NESSA PORRA VSFD CARALHO

CHEGA O CARA COM IFOOD E VC TÁ NO QUARTO ÚLTIMO ANDAR DEMORA 4H PRA CHEGAR NO PORTÃO https://t.co/1GFJbmLeim",2022-04-12 19:06:05+00:00,0,18,77,0
7140,Enrique Araújo,63793409,RT @VitorArajoFilg1: EXCELENTE NOTÍCIA. Lembra do entregador do Ifood que tomou um tiro em serviço? Ele está desde novembro sem qualquer as…,2022-04-12 19:05:35+00:00,529,0,0,0
