,user,user_id,text,created_at,retweet_count,reply_count,like_count,quote_count,class
7102,lare 🐰,1263399918,meu chefe deu voucher do ifood pra equipe comprar um ovo de páscoa tô emocionada,2022-04-12 19:23:15+00:00,0,0,1,0,pos
7103,Rubens “Okami” Jr,1353029636272381953,@elphael eu conheço uma confeiteira de sbc muito boa chamada marilia cardoso ela ta no ifood com esse nome!,2022-04-12 19:22:09+00:00,0,1,1,0,pos
7104,Ale,76510786,@jornaloglobo pagar ifood pra ela eles não querem,2022-04-12 19:21:17+00:00,0,0,1,0,pos
7107,Eduardo,1332867365370028032,rt @metodomoreira o @mendlowicz disse que hj tem ifood,2022-04-12 19:20:19+00:00,2,0,0,0,pos
7108,A Lana,188067740,@ifood me responde aqui vamo resolver um negócio,2022-04-12 19:20:01+00:00,0,0,0,0,pos
7110,Karen,350267118,toda hr q chega notificação do ifood ja acho q ganhei a porra da promoção de ano skskskksks,2022-04-12 19:17:53+00:00,0,0,0,0,pos
7112,lucas,181319525,no ifood os ovos de páscoa tão bem mais baratos,2022-04-12 19:17:06+00:00,0,0,2,0,pos
7113,Coelho bossa nova🔻,1325116440471613440,os caras reclamam do ifood aí voce vai ver o preço deles nos app próprios e é mais caro que no ifood,2022-04-12 19:16:49+00:00,0,2,2,0,pos
7115,Julyanna,715150966,rt @fpcoliveira bom o conar abriu processo para apurar as denúncias de que o ifood atuou com perfis falsos para desmobilizar greves entã…,2022-04-12 19:16:36+00:00,3,0,0,0,pos
7117,GABR13L,28262454,@carolgaudencio falam que a da avoca é boa ifood,2022-04-12 19:16:28+00:00,0,0,1,0,pos
7123,Vinícius Martins,1228181658,cadê o @ifood pra me ajudar,2022-04-12 19:12:56+00:00,0,0,1,0,pos
7126,Marcos Melo /✠/✠/✠/✠/✠/,349614970,quase comprei um dogão de rua pelo ifood que tava trinta e seis reais mas tava com mt cara de ta gostoso,2022-04-12 19:10:17+00:00,0,0,0,0,pos
7129,perminio,1072504000778518529,me obriguei a pedir um d'feira pelo ifood,2022-04-12 19:09:04+00:00,0,0,0,0,pos
7135,Qria q meu nome fosse só Isa,1425735072,@incelsoporti é uma quest toda vez que o ifood chega,2022-04-12 19:07:00+00:00,0,0,4,0,pos
7136,Incelso Portiolli,1238081431575855105,@xlohmagnani “governo lula as onças pediam ifood “ gritos e gargalhas kkkkkkkkk,2022-04-12 19:06:53+00:00,0,0,0,0,pos
7137,Maria Joana Maria,1247249462617137154,"@bahbedle o ifood mais caro da história o ""lanche"" saiu do rio pro mato grosso",2022-04-12 19:06:36+00:00,0,0,2,0,pos
7138,êta nois,107409400,@akessinha kkkkkkk pede um crush no ifood amg mas talvez demore dias pra chegar 🗣️,2022-04-12 19:06:18+00:00,0,1,0,0,pos
7139,Antonia - O Triplex é #Lula/2022,2980176958,tanto de escada nessa porra vsfd caralho chega o cara com ifood e vc tá no quarto último andar demora h pra chegar no portão https t co gfjbmleim,2022-04-12 19:06:05+00:00,0,18,77,0,pos
7141,🎀,1333444347094765569,alô alô alô se cê aí conhece pessoas entregadoras que trabalhem com o ifood e que topem falar com a gente espalhe a palavra!! e ajudem esses designers a ajudarem a tchurma https t co alyl q a y,2022-04-12 19:05:29+00:00,0,0,5,0,pos
7142,taiok,1286015851053887489,rt @folha ifood cpi dos apps faz diligência na sede do ifood; conar abre apuração https t co c qz c qql,2022-04-12 19:05:08+00:00,1,0,0,0,pos
7144,Rafael,49727601,pedir uma comida pelo ifood espero que n demora muito 🤦😋,2022-04-12 19:04:45+00:00,0,0,0,0,pos
7154,PSOL Câmara SP,1383166966182121474,pedir ifood sem estar em casa é muito emocionante sempre,2022-04-12 19:01:55+00:00,0,0,0,0,pos
7156,cupcaitlyn,4646242703,o entregador do ifood kkkkkkkkkk,2022-04-12 19:01:29+00:00,0,0,2,0,pos
7157,vonivar,10710422,muito bom desejar comer alguma coisa abrir o ifood e ter um cupomzinho lá,2022-04-12 19:01:25+00:00,0,0,0,0,pos
7158,🦋 αɱαɳ∂α 🦋,1182776563349282816,vtmnc esses cupons de do ifood slk aapoha é capitalista demais,2022-04-12 19:01:18+00:00,0,0,2,0,pos
7160,Ispirito,3167428721,@amarildulucas @ifood veio só a revista,2022-04-12 19:01:09+00:00,0,1,1,0,pos
7162,Folha Mercado,91128788,cpi dos apps faz diligência na sede do ifood; conar abre apuração https t co mfxjb xkg,2022-04-12 19:01:05+00:00,0,0,0,0,pos
7163,Franco,4309395814,cantinho árabe tinha que entrar no ifood muita burocracia pra comer uma coxinha de lá,2022-04-12 19:00:58+00:00,0,0,0,0,pos
7165,Another LiXien 🇧🇷🇨🇺🇳🇮🇻🇪🇵🇸🇨🇳,1065301280955006976,inveja dos gringo q tem uber eats e eu tenho q me contentar com o assalto q eh o ifood,2022-04-12 19:00:51+00:00,0,0,0,0,pos
7166,Folha de S.Paulo,14594813,@myrellabastos @mary_rib aiaiai essas marmita tá mais fácil doq pedir ifood,2022-04-12 19:00:31+00:00,0,1,0,0,pos
7167,John Saturday 🚩🚩🚩🚩🚩,1429180969102290944,@geleibond https t co anesy let &lt;&lt; link da notícia considere assinar a folha https t co esqknk t x,2022-04-12 18:59:13+00:00,0,0,1,0,pos
7168,Raul N.,911225918114365441,ifood cpi dos apps faz diligência na sede do ifood; conar abre apuração https t co p h kieda,2022-04-12 18:57:02+00:00,0,0,4,0,pos
7172,Igor ,1118108470019022848,rodrigo comprou hamburguer engraçado pelo ifood ontem que n gostamos mas trouxe pro trabalho p comer euem kkk,2022-04-12 18:54:13+00:00,0,0,1,0,pos
7174,luul,738953207926390784,@ifood cadê os cupom ifood to pobre,2022-04-12 18:53:50+00:00,0,0,0,0,pos
7176,Raposa,1507468249033842690,é que assim até onde eu sei só quem tem ifood mesmo é o ser humano o resto da galera é naquele modelo de cadeia alimentar mesmo já ouviram falar?,2022-04-12 18:53:38+00:00,0,0,2,0,pos
7178,MotoMoni,57504149,as localizações do meu ifood me deixando com depressão https t co s eqfzkov,2022-04-12 18:53:04+00:00,0,0,0,0,pos
7182,M1R3LL4 🍒,297570436,iae @ifood lança umas promoção de r centavos aí,2022-04-12 18:51:04+00:00,0,0,0,0,pos
7187,Julio Cesar Tarrazo 🏳️‍🌈,195082433,rt @luanapsol #ifoodnacpi estamos agora em diligência em uma operadora logística registrada no ifood que na verdade é registrada na prefe…,2022-04-12 18:50:32+00:00,4,0,0,0,pos
7188,傷心,742501031746150400,@vxnvcxus @ifood @emmeleduarda ele so quer o vem a nos e o vosso reino!?,2022-04-12 18:50:23+00:00,0,1,0,0,pos
7189,Mico leão dourado✨,3299889711,rt @rapostreamer @trarbachday galera pensa que na natureza tem ifood pra onça pedir kkkkkkk,2022-04-12 18:49:58+00:00,1,0,0,0,pos
7190,Programadores Brasil,1161645515043418112,até agora o ifood não se posicionou sobre o assunto ou deu esclarecimentos oficiais sobre as causas dessa instabilidade saiba mais #ifood #instabilidade https t co q uyp odlw,2022-04-12 18:49:46+00:00,0,0,0,0,pos
7191,Galinha Programadora / Diogo Pé,3215048788,internautas no twitter repercutem o assunto compartilhando as experiências e problemas que estão enfrentando com o app nesta terça feira saiba mais #ifood #instabilidade https t co gimbwfizev #ataquehackerouserviçoforadoar,2022-04-12 18:49:46+00:00,0,0,0,1,pos
7192,🔴⚫️ Rubro-Negro do Nordeste,898915415673511936,k @ifood @emmeleduarda esse cupom tá foda nunca tem,2022-04-12 18:49:41+00:00,0,1,1,0,pos
7195,LIMA 🇧🇷,710077173818908673,"lógica do ifood ""diamante negro somente r com frete de reais",2022-04-12 18:48:47+00:00,0,0,0,0,pos
7197,Outback Steakhouse,73502963,@ifood @emmeleduarda sim agr deixa um cupom aq pra nos que é romântico por favor,2022-04-12 18:48:21+00:00,0,1,1,0,pos
7200,Thata,757746268873654278,@meguifernandes @ifood oii megui! esperamos que esteja bem 🤎 nós sentimos muito pelo ocorrido e recomendamos que entre em contato com o @ifood diretamente pelo app para que te auxiliem da melhor maneira possível e atuem para que este tipo de problema não volte a ocorrer seguimos à disposição 🦘✨,2022-04-12 18:47:19+00:00,0,1,0,0,pos
7203,NEGA MURA,905627470816260102,pedi um negócio do ifood no cartão do meu pai e ele já me ligou falando “é thalyta só tô vendo as notificações chegando aqui” kkkkkkkkkkkkkkkkkk,2022-04-12 18:45:40+00:00,0,0,0,0,pos
7208,Cassani,1473788193099202567,pedir ifood todo dia é minha terapia,2022-04-12 18:44:18+00:00,0,0,1,0,pos
7212,Secretsyo1,1453671597617958914,@freddbrum @ifood tao acabando c a reputação de vcs aqui na região algo pode ser feito,2022-04-12 18:41:36+00:00,0,0,1,0,pos
7213,Tania ANTIFA 🚩🇧🇷 Bruxa da Ilha,95630337,@ifood aceitaria de bom grado o número,2022-04-12 18:41:18+00:00,0,0,0,0,pos
7218,Chicó,1006669505152634881,eu acho engraçado q o @ifood só responde os elogios como se o serviço fosse bom,2022-04-12 18:39:17+00:00,0,0,0,0,pos
7219,RAEL,1110048767821205504,@ifood valha minha nossa senhora,2022-04-12 18:39:15+00:00,0,1,0,0,pos
7220,lelê,1254807047037685761,rt @emmeleduarda mô❤️ amor desculpa kkkk mô❤️ eu tava vendo algo mô❤️…,2022-04-12 18:39:14+00:00,1,0,0,0,pos
7222,zekk.⚓,909099607816327169,olha só essa promo do ifood! são r por mês por um ano pra pedir no app bora concorrer? https t co uhjk wyvh,2022-04-12 18:38:02+00:00,0,0,0,0,pos
7224,nat🦋,794961109581238272,@trarbachday galera pensa que na natureza tem ifood pra onça pedir kkkkkkk,2022-04-12 18:37:15+00:00,1,1,1,0,pos
7225,Abu,48835764,@naflavia_r @mcdonalds_br você tentou resolver pelo ifood?,2022-04-12 18:37:11+00:00,0,1,0,0,pos
7233,Andriih🌸,1048780600000335873,@carlosjulianob @agenciapublica @uolnoticias @blogdosakamoto @theinterceptbr @bbcbrasil segue abaixo link para a petição inicial com todos os detalhes do caso páginas de fartas evidências https t co q hcxgsf,2022-04-12 18:33:56+00:00,23,1,171,2,pos
7234,provasbbb,1499376073418674182,@ifood meu lanche veio errado ninguém responde no chat como sempre o mesmo servicinho de corno,2022-04-12 18:33:41+00:00,0,0,0,0,pos
7237,Alex,1251225830065307650,"rt @ferrari_carol e eu que tô escutando @leilagermano o episódio com a @dorafigueiredo e descobri que a ""cesta"" de café da manhã era só …",2022-04-12 18:32:36+00:00,3,0,0,0,pos
7238,Coinext,951560594288730112,hoje o ifood vai estragar meu dia,2022-04-12 18:32:20+00:00,0,0,0,0,pos
7239,🤴🏾,1217945829631238145,@dianninecosta o melhor coment é o q fala q no governo do lula as onças pediam ifood kkkkkk,2022-04-12 18:32:02+00:00,0,1,0,0,pos
7240,Sidval,1173276915467202561,@agiotacomunixta nao tem mia filha é do ifood mesmo q tava falando tudo fechado ja,2022-04-12 18:31:46+00:00,0,0,0,0,pos
7243,Andy Kaufman in the wrestling match,1503425935852384265,@alanzoka boa tarde faz um pix ae pro ifood kkkkk 😆 zueira boa live,2022-04-12 18:30:33+00:00,0,0,0,0,pos
7244,LidMonteiro da Quebrada☭⭐,352787278,rt @metodomoreira it’s happening quanto tempo até o ifood aceitar btc no brasil?,2022-04-12 18:30:28+00:00,4,0,0,0,pos
7247,Luana Alves,1187105500648878083,#rappi uma das principais concorrentes da #ifood está realizando testes no #méxico para permitir que usuários usem #criptomoedas como forma de pagamento 🔥 vem conferir https t co aymrvvagwj #bitcoin,2022-04-12 18:29:58+00:00,0,0,0,0,pos
7250,Eduarda,820131280599875585,como eu amo quando o ifood da promoção de mc por real,2022-04-12 18:28:54+00:00,0,2,4,0,pos
7251,Katy 💋,1053285782922911744,@sara_sem_h_ o preço do ifood fez eu perder toda vontade desse tipo,2022-04-12 18:28:50+00:00,0,0,0,0,pos
7252,CAMPOLINO,224285816,o atendimento do @ifood demora h pra responder mas encerra a conversa em minutos se não tem resposta 🤡,2022-04-12 18:28:43+00:00,0,0,1,0,pos
7256,Jack,16159393,#ifoodnacpi realizamos diligências em “sedes” de ols empresas que prestam serviço terceirizado para o ifood controlando horários e entregas dos entregadores é uma forma de fazer os entregadores se submeterem a um trabalho com regime fixo mas sem qualquer garantia trabalhista! https t co whhmo nzzp,2022-04-12 18:27:17+00:00,27,1,141,5,pos
7257,Renatron,32913714,@uxulia a ifood deve ta falando bem feito kkkkkk,2022-04-12 18:27:11+00:00,0,0,0,0,pos
7258,𝙶𝚊𝚋𝚒,1062327565287940097,@comunasafada tudo culpa do @ifood inimigo da alegria,2022-04-12 18:26:57+00:00,0,0,3,0,pos
7262,JUBILEU ᶜʳᶠ,990053851,rt @alevoltei saiu renê notícias de que não vão comprar o andreas ifood ainda falta despachar diego alves isla rodinei filipe lui…,2022-04-12 18:21:59+00:00,1,0,0,0,pos
7263,Flabolado,1509592694166892557,@jonasstelmann erro é deixar ele aqui ainda pagar milhão pelo ifood,2022-04-12 18:21:50+00:00,0,0,0,0,pos
7264,THUG,61266035,fui fazer compras no ifood no mercado fui comprar um mamão tava dando conto tnc que isso,2022-04-12 18:20:16+00:00,0,0,0,0,pos
7265,William de Freitas Rodrigues Rodrigues,1495565329468170248,olha só essa promo do ifood! são r por mês por um ano pra pedir no app bora concorrer? https t co yugpjjkq x,2022-04-12 18:20:01+00:00,0,0,0,0,pos
7268,geo frch,1129509950278066176,@hiddlews ifood libera ela fez de coração,2022-04-12 18:19:29+00:00,0,0,0,0,pos
7272,Tamiyo,1437559533426065415,@dssska @yancamirella @monark ja ouviu falar em uber ifood trabalho informal,2022-04-12 18:17:45+00:00,0,0,0,0,pos
7274,shanananan,3237404710,comprando um ob pelo ifood quem diria,2022-04-12 18:17:26+00:00,0,0,0,0,pos
7275,RAEL,1110048767821205504,já é a segunda vez só essa semana que eu faço pedido pelo ifood no @mcdonalds_br e meu pedido vem errado,2022-04-12 18:16:58+00:00,0,2,0,0,pos
7277,luul,738953207926390784,@baedelicatte passa o endereço vou mandar um ifood,2022-04-12 18:15:10+00:00,0,2,1,0,pos
7281,Vlad,1056966034681487360,ifood eu amo seus cupons,2022-04-12 18:14:36+00:00,0,2,1,0,pos
7283,monica bertolotti,1189273525984608257,enquanto isso esperando o meu ifood 🫧,2022-04-12 18:13:57+00:00,0,0,0,0,pos
7287,⋆｡˚ ⊹˚.⋆ gui ₊ ✧꒷₊˚,1166886739769774080,pure de batata por no ifood sem pedido minimo sem taxa de entrega no restaurante e sem entrega rastreável apenas medo,2022-04-12 18:11:43+00:00,0,0,0,0,pos
7289,Daniel Martins,1059790232843939840,acha que é ifood de xrc isso quando sabe que vc mora sozinha e se convida tnc pra lá… https t co kz ps ofy,2022-04-12 18:11:15+00:00,6,3,7,0,pos
7300,MightMe,618696499,@da_goiabeira muitos viraram empreendedores uber ifood etc com todo respeito aos profissionais que exercem essas atividades,2022-04-12 18:07:59+00:00,0,0,0,0,pos
7307,Marok,883119638,eu pedi um açaí no ifood tem min já estão vindo entregar,2022-04-12 18:05:47+00:00,0,0,0,0,pos
7309,Heezy,2874431813,@leo_ranzinza @kicakiquinha @georgmarques é e o tomate vem voando para mesa do povo p s o voo é por meio do ifood de asas pássaros entregando o tomate,2022-04-12 18:05:38+00:00,0,0,0,0,pos
7310,Baldez 🌠⭐,2289029753,@kabentes amiga veja no ifood vai te poupar ao menos idas em vão ao supermercado,2022-04-12 18:05:01+00:00,0,0,0,0,pos
7313,Neila 🚩🚩🚩,1087031722615681024,@arrobaaxthi @ifood vai no https t co hjkd zbp e abre uma reclamação só assim pra eles resolverem,2022-04-12 18:02:19+00:00,0,0,0,0,pos
7316,Cupom de desconto | ofertas,1379193374436163586,o hobby do rafael olhar avaliação de ifood kkkkkkkkkk,2022-04-12 18:01:56+00:00,0,0,0,0,pos
7318,Clear ✨,2541724205,e o casado entregador do ifood veio que macho delicioso me comeu gostoso! devo postar amanhã provavelmente kkk correria hoje #entregadorifood #casadosafado https t co of nnahdwt,2022-04-12 18:01:44+00:00,46,6,538,0,pos
7320,Zelda ✨,45422457,cupom de desconto cornershop by uber faça suas compras de mercado sem sair de casa com as primeiras entregas grátis! se cadastre pelo nosso link e aproveite os descontos exclusivos! https t co xilq vvc #uber #ubereats #ifood #mercado #rappi https t co qhltjmkyy,2022-04-12 18:01:02+00:00,0,0,0,0,pos
7321,iFood,292383655,o barulho do mconf parece o do ifood hehehe,2022-04-12 18:00:19+00:00,0,0,0,0,pos
7323,Big Punch In Little Town,1363826027068293124,@serrakkj @nathaazin @davu @memesruimebom mds vei cala a boca mano tudo por causa de um ifood e um venom extreme tifude https t co rq anqatk,2022-04-12 17:59:42+00:00,0,0,0,0,pos
7324,Maria Beck,1142445527138787328,@ifood estou desde o dia de março tentando reembolsar um pedido que não recebi e a plataforma se recusa podem me ajudar?,2022-04-12 17:59:32+00:00,0,0,1,0,pos
7325,Antônio V de Aguiar Neto,55261014,amizade é algo pra se guardar… assim como os chocolates na gaveta da geladeira vem de lista presenteáveis https t co rqvlnwrppo e peça já o seu e aí? qual chocolate vc aceitaria como pedido de desculpas? ⬇️ https t co jbowtoffef,2022-04-12 17:59:04+00:00,0,15,13,0,pos
7326,out of context mitsuo,1360494102,cupom de desconto 💰 amazon https t co sk ek eht ifood x md ul r riachuelo rchlo afl hering https t co nv dkwjg renner https t co mx pvdvxuf lojas americanas https t co qsiwkmhx w cea código de consultora ohmyshop,2022-04-12 17:59:00+00:00,0,0,0,0,pos
7329,Gnomio 🧝🏼‍♀️,1261788799945904132,tenho q desinstalar o ifood urgente,2022-04-12 17:56:50+00:00,0,0,1,0,pos
7334,YouKnowMyFace,888087834355216384,quem tem o pedido cancelado vezes no ifood e no food????,2022-04-12 17:54:34+00:00,0,0,1,0,pos
7335,Ana Paula Castro,1470817871869755398,anem vei pedi um almoço do ifood e veio cabelão de vei 🤮🤮🤮,2022-04-12 17:54:30+00:00,0,0,0,0,pos
7337,CM,856463578248998913,eu e isa contando cada centavo pra conseguir pedir um lanche no ifood hj à noite enquanto vê o ultimato 🥲🥲,2022-04-12 17:52:51+00:00,0,0,1,0,pos
7342,Thai,1500413068966342658,&gt;pico de ansiedade da manhã &gt;fazer make bafonica e dançar a raba &gt;apagar do nada noitenoite &gt;acordar com a sirene do ifood &gt;veste dolma e corre pra atender o pedido &gt;entrega pedido pro motoboy e não entende a cara esquisita dele &gt;me vejo no espelho e tem sombra até no queixo,2022-04-12 17:47:49+00:00,0,1,2,0,pos
7345,V I N I C I U S,895366889316257792,promoçãozinha de no @ifood pra melhor meu dia 🥹🥹 *publi,2022-04-12 17:47:17+00:00,0,0,0,0,pos
7348,Ana Paula Castro,1470817871869755398,@peterjordan fiz um curso em janeiro me inscrevi em mais dois curso não fui chamado em um e estou esperando resposta do outro me cadastrei pra trabalhar como entregador ifood e estou em analise ainda a dias pedi isenção do enem e sai da academia talvez esteja gripado,2022-04-12 17:46:22+00:00,0,0,0,0,pos
7351,Beatriz,2917740317,estão alterando meus dados agora no @ifood apesar da senha eu mudo e mudam de novo 🤡,2022-04-12 17:44:52+00:00,0,0,0,0,pos
7355,Amarildo 🇦🇴🇧🇷,187776533,pedi um à parmegiana pelo ifood e veio simplesmente lotado de orégano quero chorar,2022-04-12 17:38:56+00:00,0,0,0,0,pos
7357,Letícia,71617918,carteira de motorista pra buscar o irmão na escola ✖ pra levar e buscar a abuela ✖ pra buscar pedido de ifood da mãe ✅,2022-04-12 17:38:09+00:00,0,0,1,0,pos
7358,R4ph4,1426556236884029441,chegou de novo uns miminhos do @ifood gourmet rio de janeiro 🧑‍🍳 #ifoodgourmet #ifoodgourmetexperience https t co iunbkhawkw,2022-04-12 17:37:53+00:00,0,2,0,0,pos
7360,Jonas Valente,81963201,@hulkcaratinga mas seu ifood tá funcionando joão??,2022-04-12 17:36:26+00:00,0,2,1,0,pos
7361,Manuela davila,1491910106350604289,rt @_luizelias pensando no baseado que vou fumar e no ifood que eu vou pedir quando chegar em casa,2022-04-12 17:36:09+00:00,1,0,0,0,pos
7365,cami,1380204621092769792,@avex_truz 💳elchapo cc's💳 material mais bala do mercado venha adquirir o seu cartão ganhe brinde por indicação 🤑 🚀🔛 vendendo sempre pelo certo pra estar sempre vendendo 🤑💰 https t co tsxj lqjq #cartãoclonado #cartao #ifood #crime #tropadocartao https t co jrpmi wj,2022-04-12 17:34:16+00:00,0,0,0,0,pos
7371,Gabriel ☭,745251721358770176,@matheussilvlost @serra_guii @andreifavaretto 💳elchapo cc's💳 material mais bala do mercado venha adquirir o seu cartão ganhe brinde por indicação 🤑 🚀🔛 vendendo sempre pelo certo pra estar sempre vendendo 🤑💰 https t co tsxj lqjq #cartãoclonado #cartao #ifood #crime #tropadocartao https t co ogkcq jck,2022-04-12 17:32:57+00:00,0,0,0,0,pos
7372,Infinity,136009982,vey meu ifood só tem açaí,2022-04-12 17:32:15+00:00,0,0,0,0,pos
7373,Felipe Oliveira,346976507,@buawskii 💳elchapo cc's💳 material mais bala do mercado venha adquirir o seu cartão ganhe brinde por indicação 🤑 🚀🔛 vendendo sempre pelo certo pra estar sempre vendendo 🤑💰 https t co tsxj lqjq #cartãoclonado #cartao #ifood #crime #tropadocartao https t co wkslncmws,2022-04-12 17:32:14+00:00,0,0,0,0,pos
7374,ツ✰,881427111554232320,rt @naty_ silva ponto burguer 📍nilópolis quem puder ajudar a divulgar a minha loja desde já agradeço https t co gay dqcx j https …,2022-04-12 17:32:09+00:00,2,0,0,0,pos
7375,Yago🇭🇺,799344884197064704,@ludeferraz d @leilagermano @dorafigueiredo escuta o episódio que dá pra entender toda a história direitinho o porteiro ligou e disse que era pra ela a encomenda ela fez de tudo pra entrar em contato tanto com o ifood quanto com a moça do café,2022-04-12 17:31:46+00:00,0,0,0,0,pos
7378,vinicius 🌠,981014595778301953,@joaovct__ 💳elchapo cc's💳 material mais bala do mercado venha adquirir o seu cartão ganhe brinde por indicação 🤑 🚀🔛 vendendo sempre pelo certo pra estar sempre vendendo 🤑💰 https t co tsxj lqjq #cartãoclonado #cartao #ifood #crime #tropadocartao https t co ghgpohzvrh,2022-04-12 17:31:00+00:00,0,0,0,0,pos
7382,bia ✨,1258896886863405057,mesmo com tantos anos sofrendo com ansiedade eu nunca sei como ela vai se manifestar as vezes nas crises eu passo dias sem dormir outras vezes eu mal consigo ficar acordara as vezes eu não consigo comer nada outras vezes eu como tudo que tiver ma minha frente ou no ifood,2022-04-12 17:30:02+00:00,0,0,1,0,pos
7384,Mariana Holanda,1166469867010215944,💳elchapo cc's💳 material mais bala do mercado venha adquirir o seu cartão ganhe brinde por indicação 🤑 🚀🔛 vendendo sempre pelo certo pra estar sempre vendendo 🤑💰 https t co tsxj lqjq #cartãoclonado #cartao #ifood #crime #tropadocartao https t co tujqz wdh,2022-04-12 17:29:55+00:00,0,0,0,0,pos
7385,Será o Benedito?,1013696156419919872,💳elchapo cc's💳 material mais bala do mercado venha adquirir o seu cartão ganhe brinde por indicação 🤑 🚀🔛 vendendo sempre pelo certo pra estar sempre vendendo 🤑💰 https t co tsxj lqjq #cartãoclonado #cartao #ifood #crime #tropadocartao,2022-04-12 17:29:43+00:00,0,0,0,0,pos
7386,a fanfiqueira,1504347161659650052,meu almoço &gt; ifood 🔥,2022-04-12 17:29:34+00:00,0,1,0,0,pos
7389,Luana Alves,1187105500648878083,nossa é ótimo morar perto de shoppings porque no ifood tem opção de pedir de restaurantes do shopping um lado ruim é q quando eu me mudar pra cá quero começar uma dieta rígida kkkk,2022-04-12 17:29:18+00:00,0,0,0,0,pos
7390,Paulo Sapolla,2641260128,meu ifood ta bugado e eu to morrendo de fome vou me jogar da ponte,2022-04-12 17:29:16+00:00,0,0,5,0,pos
7393,Sayuri 💗 OF 50% OFF,1303418769751056392,o ifood deixando as gata que não cozinha horrores com fome hj pq bugou… um misto de revolta e tristeza em meu lar 😢,2022-04-12 17:28:53+00:00,0,0,1,0,pos
7394,Vitu,3525978437,na sede do @ifood registrado por @luanapsol https t co rvpqrskfaj,2022-04-12 17:28:44+00:00,0,0,0,0,pos
7395,GG Castro,859986089892773889,@eudeholanda olha fui mexer no ifood agr parece que voltou ao normal james é péssimo,2022-04-12 17:28:33+00:00,0,1,0,0,pos
7397,Pâmela Carmo 🌻,65941952,pela primeira vez desde que eu tenho nubank minha fatura veio só de ifood e uber,2022-04-12 17:28:10+00:00,0,1,0,0,pos
7398,Paula Caldas,77629511,#ifoodnacpi estamos agora em diligência em uma operadora logística registrada no ifood que na verdade é registrada na prefeitura como cozinha compartilhada esse é o nível de maracutaia dessas empresas https t co t stfdscw,2022-04-12 17:27:59+00:00,4,0,17,0,pos
7400,kim joão-un 🇰🇵,1052755748701315074,@apmax @espnbrasil nem fudendo ifood vai pra holanda mesmo,2022-04-12 17:27:12+00:00,0,0,0,0,pos
7402,DiogoVLM,44794949,alguém me manda um ifood hoje? eu recompenso bem 🥺🥺 tô precisando ser mimada hoje sério,2022-04-12 17:26:50+00:00,0,2,1,1,pos
7404,belle landii,1095705519560499202,alô @ifood ajuda aí desde pedindo ajuda no chat e sendo ignorado https t co gsifrfl fm,2022-04-12 17:26:03+00:00,0,0,0,0,pos
7405,Bruna Gimenes,269969461,queria pedir um ifood e o entregador ser o erick diaz,2022-04-12 17:24:56+00:00,0,0,0,0,pos
7406,kza,1183568925658898432,@subwaybrasil na noite da última quarta pedi um lanche pelo @ifood e além de vir errado o pedido dentro do recheio tinha uma mosca… muito triste perceber que a qualidade caiu totalmente,2022-04-12 17:24:54+00:00,0,1,0,0,pos
7409,Mari 🦑,91995917,vai si fuder todo influencer patrocinado pelo ifood,2022-04-12 17:23:44+00:00,0,0,0,0,pos
7410,fher,3369286529,ifood foi cair bem na hora que ia pedir um sorvetinho,2022-04-12 17:23:33+00:00,0,0,1,0,pos
7413,bruna,2264604988,kkkkkkkkkkkkk comigo era ifood aí ai bbs,2022-04-12 17:23:09+00:00,0,1,1,0,pos
7416,kami the best,1163134515663048707,ifood foi cair logo agora que eu preciso almoçar poxa,2022-04-12 17:22:34+00:00,0,0,0,0,pos
7419,Lot∆,1097042372,perdeu tudo! ifood caiu e está morando de aluguel,2022-04-12 17:21:49+00:00,0,0,0,0,pos
7420,Giselle,4189843960,vai @ifood responde meu pedido errado inferno,2022-04-12 17:21:49+00:00,0,1,0,0,pos
7422,Kauã Henrique 🇺🇦,1411401328178384896,fui pesquisar aqui pra ver sobre o ifood fora do ar e nossa descobrindo coisas aqui,2022-04-12 17:21:26+00:00,0,0,0,0,pos
7423,madu⸸ alu & hope conta de trisal,1490441811860639744,não vai ter jeito vou ter que pedir ifood de novo hoje,2022-04-12 17:21:19+00:00,0,0,0,0,pos
7424,Suisei no Parede,1345015943647387648,a @brunaviramundo perguntando o que eu queria comer de gostoso eu falei sorvete kkkkk ela mandou um ifood pra mim sério muito bom ter ela virando minha vida de afetos e dos avessos 😭❤️ https t co u syan dg,2022-04-12 17:21:18+00:00,0,0,4,1,pos
7425,Livia Galati 🍟,197685305,eu comprei comida e já tava no ifood caçando mais kkkk to mt olhuda,2022-04-12 17:21:08+00:00,0,0,1,0,pos
7427,heloisa botelho,1234686945537806336,@ifood volta vida,2022-04-12 17:20:37+00:00,0,0,0,0,pos
7428,Gabriela Costa🐨,904016227206660096,ifood resolveu cair na hr do meu almoço 👏🏼,2022-04-12 17:20:35+00:00,0,0,0,0,pos
7429,lara,1202353091498201095,mano meu ifood caiu q tristeza,2022-04-12 17:18:38+00:00,0,0,0,0,pos
7430,~ jenni,1150629049254973440,o aplicativo do @ifood caiu?,2022-04-12 17:18:19+00:00,0,0,1,0,pos
7431,ana beatriz,1142594003348725760,o ifood caiu oq será de mim agora?,2022-04-12 17:18:15+00:00,0,0,1,0,pos
7433,Lucas,850967663706877954,meu ifood nao ta funcionando 👀,2022-04-12 17:17:35+00:00,0,1,2,0,pos
